"BUSINESS DATE","BRANCH CODE","BRANCH NAME","REGION","DISTRICT","SAVING DEPOSIT","DEMAND DEPOSIT","TIME DEPOSIT","TOTAL CONVENTIONAL","WADIAH DEPOSIT","AMANAH DEPOSIT","MUDARABAH SAVING DEPOSIT","MUDARABAH TERM DEPOSIT","TOTAL IFB","TOTAL DEPOSIT","TOTAL IFB","TOTAL DEPOSIT",
"6/30/2024 12:00:00 AM","ET0010119","Mizan Teferi","Amhara Bank South West","SOUTH WEST DISTRICT","28,663,532","665,268","0","29,328,800","1,438,018","8,394,810","0","0","9,832,827.91","39,161,627.94","9,832,828","39,161,628",
"6/30/2024 12:00:00 AM","ET0010120","Durbetie","Amhara Bank Northern Region","BAHIR DAR DISTRICT","58,558,338","26,360,456","0","84,918,793","479,670","0","0","0","479,669.60","85,398,462.84","479,670","85,398,463",
"6/30/2024 12:00:00 AM","ET0010121","Wossen","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","145,048,411","926,708","0","145,975,118","472,133","0","0","0","472,132.91","146,447,251.34","472,133","146,447,251",
"6/30/2024 12:00:00 AM","ET0010122","Jimma","Amhara Bank South West","SOUTH WEST DISTRICT","28,895,240","2,178,574","0","31,073,813","199,204","13,553","0","0","212,756.65","31,286,569.73","212,757","31,286,570",
"6/30/2024 12:00:00 AM","ET0010123","Alem ketema","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","33,228,541","4,488,999","0","37,717,540","0","0","0","0","0.00","37,717,539.91","0","37,717,540",
"6/30/2024 12:00:00 AM","ET0010124","Gafat","Amhara Bank Northern Region","GONDER DISTRICT","20,942,133","1,398,125","0","22,340,257","7,985","0","0","0","7,984.84","22,348,242.32","7,985","22,348,242",
"6/30/2024 12:00:00 AM","ET0010125","Saris Addisu Sefer","Amhara Bank South West","SOUTH WEST DISTRICT","82,907,614","14,255,923","5,650,000","102,813,537","55,580","458,202","0","0","513,782.39","103,327,319.81","513,782","103,327,320",
"6/30/2024 12:00:00 AM","ET0010126","Weji","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","63,247,039","3,598,465","0","66,845,503","80,739","0","0","0","80,739.30","66,926,242.79","80,739","66,926,243",
"6/30/2024 12:00:00 AM","ET0010127","Jigjiga","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","55,829,720","1,547,112","0","57,376,832","27,179","4,570","0","0","31,748.34","57,408,580.04","31,748","57,408,580",
"6/30/2024 12:00:00 AM","ET0010128","Dire Dawa","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","34,734,712","13,580,115","0","48,314,827","2,487,300","259,752","0","0","2,747,052.00","51,061,879.10","2,747,052","51,061,879",
"6/30/2024 12:00:00 AM","ET0010129","Adama","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","47,611,591","5,417,150","0","53,028,741","858,860","656,402","0","0","1,515,261.83","54,544,002.87","1,515,262","54,544,003",
"6/30/2024 12:00:00 AM","ET0010130","Bole","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","30,213,797","26,184,603","0","56,398,401","206,247","10,000","0","0","216,247.20","56,614,647.81","216,247","56,614,648",
"6/30/2024 12:00:00 AM","ET0010131","Bole Arabsa","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","75,937,627","575,348","3,000,000","79,512,975","30","1,680","0","0","1,710.00","79,514,685.44","1,710","79,514,685",
"6/30/2024 12:00:00 AM","ET0010132","Meti","Amhara Bank South West","SOUTH WEST DISTRICT","36,076,295","188,111","0","36,264,405","2,764,609","5,827","0","0","2,770,435.68","39,034,841.06","2,770,436","39,034,841",
"6/30/2024 12:00:00 AM","ET0010133","Saris 58","Amhara Bank South West","SOUTH WEST DISTRICT","40,029,380","164,094","1,000,000","41,193,474","13,961","0","0","0","13,960.70","41,207,434.93","13,961","41,207,435",
"6/30/2024 12:00:00 AM","ET0010134","Bethel Michael","Amhara Bank South West","SOUTH WEST DISTRICT","33,185,897","624,907","0","33,810,805","738,078","940","0","0","739,017.85","34,549,822.60","739,018","34,549,823",
"6/30/2024 12:00:00 AM","ET0010135","Jos Hanson","Amhara Bank South West","SOUTH WEST DISTRICT","26,482,144","590,496","0","27,072,640","784,677","50,632","0","0","835,309.32","27,907,949.48","835,309","27,907,949",
"6/30/2024 12:00:00 AM","ET0010136","Tropical","Amhara Bank South West","SOUTH WEST DISTRICT","61,341,695","666,998","3,100,000","65,108,693","227,842","414,558","0","0","642,400.05","65,751,093.05","642,400","65,751,093",
"6/30/2024 12:00:00 AM","ET0010137","Figa","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","83,728,044","6,156,036","0","89,884,080","142,274","5,040","0","0","147,314.03","90,031,394.19","147,314","90,031,394",
"6/30/2024 12:00:00 AM","ET0010138","Amist Kilo","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","79,322,537","2,474,325","7,400,000","89,196,862","4,297","440","0","0","4,737.24","89,201,599.55","4,737","89,201,600",
"6/30/2024 12:00:00 AM","ET0010139","Kotebe","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","82,848,317","2,128,762","5,100,000","90,077,079","349,417","0","0","0","349,417.40","90,426,496.14","349,417","90,426,496",
"6/30/2024 12:00:00 AM","ET0010140","Teppi","Amhara Bank South West","SOUTH WEST DISTRICT","30,028,672","1,005,434","0","31,034,106","3,592,518","118,400","0","0","3,710,918.77","34,745,024.97","3,710,919","34,745,025",
"6/30/2024 12:00:00 AM","ET0010141","Tebassie","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","34,441,845","1,057,214","0","35,499,059","131,811","0","0","0","131,811.25","35,630,870.08","131,811","35,630,870",
"6/30/2024 12:00:00 AM","ET0010142","Ginager","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","14,748,486","805,051","500,000","16,053,537","9,518","0","0","0","9,517.60","16,063,054.66","9,518","16,063,055",
"6/30/2024 12:00:00 AM","ET0010143","Tulefa","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","42,644,621","60,044,332","0","102,688,953","78,821","842","0","0","79,663.15","102,768,615.69","79,663","102,768,616",
"6/30/2024 12:00:00 AM","ET0010144","Hailemariam Mamo","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","27,636,359","5,355,765","0","32,992,124","20,286","0","0","0","20,285.51","33,012,409.14","20,286","33,012,409",
"6/30/2024 12:00:00 AM","ET0010145","Kidist Selassie","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","68,254,216","355,009,265","14,000,000","437,263,481","71,148","0","0","0","71,147.76","437,334,628.54","71,148","437,334,629",
"6/30/2024 12:00:00 AM","ET0010146","Kality","Amhara Bank South West","SOUTH WEST DISTRICT","78,533,993","4,889,321","0","83,423,314","305,090","1,840","0","0","306,929.92","83,730,244.21","306,930","83,730,244",
"6/30/2024 12:00:00 AM","ET0010147","Blue Nile","Amhara Bank Northern Region","BAHIR DAR DISTRICT","108,367,492","477,564","0","108,845,057","982,333","355","0","0","982,688.11","109,827,744.75","982,688","109,827,745",
"6/30/2024 12:00:00 AM","ET0010148","Jemo Michael","Amhara Bank South West","SOUTH WEST DISTRICT","59,620,834","1,382,210","8,000,200","69,003,244","98,380","1,940","0","0","100,320.43","69,103,564.22","100,320","69,103,564",
"6/30/2024 12:00:00 AM","ET0010149","Gullele","Amhara Bank South West","SOUTH WEST DISTRICT","53,154,103","1,678,325","0","54,832,428","231,241","387,105","0","0","618,346.40","55,450,774.37","618,346","55,450,774",
"6/30/2024 12:00:00 AM","ET0010150","Lebu","Amhara Bank South West","SOUTH WEST DISTRICT","46,695,478","12,658,390","2,300,000","61,653,868","117,438","167,466","0","0","284,904.87","61,938,773.05","284,905","61,938,773",
"6/30/2024 12:00:00 AM","ET0010151","Ayat Kibir Damena","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","65,555,402","5,130,659","4,000,000","74,686,060","10,435","0","0","0","10,434.51","74,696,494.91","10,435","74,696,495",
"6/30/2024 12:00:00 AM","ET0010152","Imperial","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","59,553,633","25,842,751","2,400,000","87,796,385","16,332","128,837","0","0","145,168.63","87,941,553.29","145,169","87,941,553",
"6/30/2024 12:00:00 AM","ET0010153","Gerji Mebrathayil","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","69,506,586","10,415,334","3,000,000","82,921,920","29,022","12,805","0","0","41,827.11","82,963,746.98","41,827","82,963,747",
"6/30/2024 12:00:00 AM","ET0010154","Balchi","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","33,414,290","6,349,080","1,500,000","41,263,369","260","0","0","0","260.00","41,263,629.42","260","41,263,629",
"6/30/2024 12:00:00 AM","ET0010155","Torban Gerba","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","18,863,178","464,034","0","19,327,212","33,513","0","0","0","33,512.56","19,360,724.68","33,513","19,360,725",
"6/30/2024 12:00:00 AM","ET0010156","Kazanchis","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","327,097,935","20,642,930","149,385,000","497,125,865","5,891","2,980","0","0","8,871.45","497,134,736.37","8,871","497,134,736",
"6/30/2024 12:00:00 AM","ET0010157","Semen Mazegaja","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","74,294,802","2,380,115","11,600,000","88,274,917","45,968","28,200","0","0","74,168.35","88,349,085.54","74,168","88,349,086",
"6/30/2024 12:00:00 AM","ET0010158","Chiro","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","7,167,781","3,796","0","7,171,577","48,107","40","0","0","48,146.75","7,219,724.21","48,147","7,219,724",
"6/30/2024 12:00:00 AM","ET0010159","Sheger","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","40,452,710","14,176,487","0","54,629,197","139,576","0","0","0","139,576.33","54,768,773.44","139,576","54,768,773",
"6/30/2024 12:00:00 AM","ET0010160","Guhala","Amhara Bank Northern Region","GONDER DISTRICT","23,585,058","662,136","0","24,247,194","2,089,291","0","0","0","2,089,291.43","26,336,485.32","2,089,291","26,336,485",
"6/30/2024 12:00:00 AM","ET0010161","Andabet","Amhara Bank Northern Region","GONDER DISTRICT","22,227,347","1,205,383","0","23,432,730","2,303","0","0","0","2,303.28","23,435,033.67","2,303","23,435,034",
"6/30/2024 12:00:00 AM","ET0010162","Lumamie","Amhara Bank Northern Region","BAHIR DAR DISTRICT","37,474,558","2,210,151","0","39,684,708","723,119","0","0","0","723,119.05","40,407,827.33","723,119","40,407,827",
"6/30/2024 12:00:00 AM","ET0010163","Mertule Mariam","Amhara Bank Northern Region","BAHIR DAR DISTRICT","29,230,621","1,275,088","8,000,000","38,505,709","0","0","0","0","0.00","38,505,708.62","0","38,505,709",
"6/30/2024 12:00:00 AM","ET0010164","Niguss Teklehaymanot","Amhara Bank Northern Region","BAHIR DAR DISTRICT","54,095,449","9,680,576","0","63,776,024","1,470","0","0","0","1,470.25","63,777,494.40","1,470","63,777,494",
"6/30/2024 12:00:00 AM","ET0010165","Ebinat","Amhara Bank Northern Region","GONDER DISTRICT","44,445,679","1,374,217","0","45,819,897","189,656","0","0","0","189,655.62","46,009,552.19","189,656","46,009,552",
"6/30/2024 12:00:00 AM","ET0010166","Amhara Sayint","Amhara Bank Northern Region","DESSIE DISTRICT","20,657,222","351,578","0","21,008,800","0","0","0","0","0.00","21,008,800.43","0","21,008,800",
"6/30/2024 12:00:00 AM","ET0010167","Tulu Awliya","Amhara Bank Northern Region","DESSIE DISTRICT","5,077,110","0","0","5,077,110","1,913,352","0","0","0","1,913,352.21","6,990,462.11","1,913,352","6,990,462",
"6/30/2024 12:00:00 AM","ET0010168","Ayer Tena","Amhara Bank South West","SOUTH WEST DISTRICT","105,900,803","724,777","2,000,000","108,625,581","143,562","0","0","0","143,562.22","108,769,142.75","143,562","108,769,143",
"6/30/2024 12:00:00 AM","ET0010169","Bereka","Amhara Bank Northern Region","DESSIE DISTRICT","511,208","0","0","511,208","4,446,555","1,347","0","0","4,447,901.75","4,959,109.48","4,447,902","4,959,109",
"6/30/2024 12:00:00 AM","ET0010170","Lebu Mebrat","Amhara Bank South West","SOUTH WEST DISTRICT","43,380,498","11,329,166","0","54,709,664","56,364","0","0","0","56,364.40","54,766,028.11","56,364","54,766,028",
"6/30/2024 12:00:00 AM","ET0010171","Sost Kutir Mazoria","Amhara Bank South West","SOUTH WEST DISTRICT","42,826,366","1,577,454","0","44,403,820","1,645,964","0","0","0","1,645,964.36","46,049,784.10","1,645,964","46,049,784",
"6/30/2024 12:00:00 AM","ET0010172","Akaki Total","Amhara Bank South West","SOUTH WEST DISTRICT","34,960,589","857,217","0","35,817,807","130,629","0","0","0","130,629.13","35,948,436.09","130,629","35,948,436",
"6/30/2024 12:00:00 AM","ET0010173","Bihere Tsige","Amhara Bank South West","SOUTH WEST DISTRICT","35,526,272","1,237,667","0","36,763,940","128,494","0","0","0","128,493.80","36,892,433.70","128,494","36,892,434",
"6/30/2024 12:00:00 AM","ET0010174","Ras Desta","Amhara Bank South West","SOUTH WEST DISTRICT","35,421,455","10,873,737","1,200,000","47,495,193","1,109,796","215,876","0","0","1,325,672.35","48,820,864.94","1,325,672","48,820,865",
"6/30/2024 12:00:00 AM","ET0010175","Bole Airport","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","25,633,683","5,680,666","0","31,314,349","16,613","0","0","0","16,613.05","31,330,961.81","16,613","31,330,962",
"6/30/2024 12:00:00 AM","ET0010176","Summit Safari","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","93,165,200","11,891,098","0","105,056,298","59,884","0","0","0","59,884.00","105,116,181.93","59,884","105,116,182",
"6/30/2024 12:00:00 AM","ET0010177","Dukem","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","34,992,033","1,090,423","0","36,082,456","32,976","0","0","0","32,975.87","36,115,431.71","32,976","36,115,432",
"6/30/2024 12:00:00 AM","ET0010178","Harar Shewa Ber","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","39,619,770","2,707,034","0","42,326,804","75,174","109,582","0","0","184,755.61","42,511,559.56","184,756","42,511,560",
"6/30/2024 12:00:00 AM","ET0010179","Areb Sefer","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","18,675,892","1,856,960","0","20,532,851","50,650","0","0","0","50,650.29","20,583,501.45","50,650","20,583,501",
"6/30/2024 12:00:00 AM","ET0010180","Lemi","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","53,319,057","964,172","0","54,283,229","1,300","0","0","0","1,300.00","54,284,529.46","1,300","54,284,529",
"6/30/2024 12:00:00 AM","ET0010181","Seladingay","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","29,270,969","377,916","0","29,648,885","400","0","0","0","400.00","29,649,284.65","400","29,649,285",
"6/30/2024 12:00:00 AM","ET0010182","Akaki","Amhara Bank South West","SOUTH WEST DISTRICT","58,245,067","109,989","9,000,000","67,355,056","90,196","98,870","0","0","189,066.43","67,544,122.30","189,066","67,544,122",
"6/30/2024 12:00:00 AM","ET0010183","Zenebework","Amhara Bank South West","SOUTH WEST DISTRICT","74,720,934","33,766","0","74,754,700","12,186","0","0","0","12,185.80","74,766,885.82","12,186","74,766,886",
"6/30/2024 12:00:00 AM","ET0010184","Kera Almaziye Meda","Amhara Bank South West","SOUTH WEST DISTRICT","46,486,004","3,046,345","0","49,532,349","41,085","940","0","0","42,025.00","49,574,374.00","42,025","49,574,374",
"6/30/2024 12:00:00 AM","ET0010185","Military Tera","Amhara Bank South West","SOUTH WEST DISTRICT","13,278,506","86,832","0","13,365,339","221,347","5,354","0","0","226,701.10","13,592,039.81","226,701","13,592,040",
"6/30/2024 12:00:00 AM","ET0010186","Teqwa","Amhara Bank South West","SOUTH WEST DISTRICT","826,718","317,997","0","1,144,715","130,337","62","0","0","130,398.79","1,275,113.55","130,399","1,275,114",
"6/30/2024 12:00:00 AM","ET0010187","Assela","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","39,040,275","922,605","0","39,962,880","3,395","0","0","0","3,395.00","39,966,274.65","3,395","39,966,275",
"6/30/2024 12:00:00 AM","ET0010188","BisrateGebriel","Amhara Bank South West","SOUTH WEST DISTRICT","29,021,233","11,523,655","0","40,544,888","66,555","0","0","0","66,555.00","40,611,443.27","66,555","40,611,443",
"6/30/2024 12:00:00 AM","ET0010189","Kechene","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","66,996,808","403,351","0","67,400,159","17,078","0","0","0","17,078.40","67,417,237.32","17,078","67,417,237",
"6/30/2024 12:00:00 AM","ET0010190","Atlas","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","54,349,665","12,465,174","3,000,000","69,814,840","128,654","0","0","0","128,654.20","69,943,494.02","128,654","69,943,494",
"6/30/2024 12:00:00 AM","ET0010191","Molale","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","21,960,404","2,151,972","5,000,000","29,112,376","0","0","0","0","0.00","29,112,376.07","0","29,112,376",
"6/30/2024 12:00:00 AM","ET0010192","Goro","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","61,666,906","2,348,757","2,000,000","66,015,663","137,855","1,390","0","0","139,245.07","66,154,908.39","139,245","66,154,908",
"6/30/2024 12:00:00 AM","ET0010193","Butajira","Amhara Bank South West","SOUTH WEST DISTRICT","26,758,367","1,547,962","0","28,306,329","166,638","1,845","0","0","168,482.83","28,474,811.79","168,483","28,474,812",
"6/30/2024 12:00:00 AM","ET0010194","Kotebe 02","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","78,499,412","128,594","0","78,628,006","4,350","0","0","0","4,350.00","78,632,355.50","4,350","78,632,356",
"6/30/2024 12:00:00 AM","ET0010195","Reserved","","","0","0","0","0","0","0","0","0","0.00","0.00","0","0",
"6/30/2024 12:00:00 AM","ET0010196","Debre Eliyas","Amhara Bank Northern Region","BAHIR DAR DISTRICT","27,972,829","1,114,233","0","29,087,063","69,997","0","0","0","69,997.00","29,157,059.68","69,997","29,157,060",
"6/30/2024 12:00:00 AM","ET0010197","Amana","Amhara Bank Northern Region","DESSIE DISTRICT","7,415,277","10,800","0","7,426,077","3,103,714","10,760","0","0","3,114,474.19","10,540,551.34","3,114,474","10,540,551",
"6/30/2024 12:00:00 AM","ET0010198","Yejubie","Amhara Bank Northern Region","BAHIR DAR DISTRICT","25,613,177","796,924","0","26,410,100","16,712","0","0","0","16,711.59","26,426,812.08","16,712","26,426,812",
"6/30/2024 12:00:00 AM","ET0010199","Mehal Lafto","Amhara Bank South West","SOUTH WEST DISTRICT","40,284,928","2,614,376","0","42,899,304","28,405","0","0","0","28,404.65","42,927,708.37","28,405","42,927,708",
"6/30/2024 12:00:00 AM","ET0010200","Gofa Mazoria","Amhara Bank South West","SOUTH WEST DISTRICT","25,660,534","14,686,712","0","40,347,246","54,485","1,385","0","0","55,870.24","40,403,116.54","55,870","40,403,117",
"6/30/2024 12:00:00 AM","ET0010201","Hamusit","Amhara Bank Northern Region","GONDER DISTRICT","28,560,502","4,716,117","0","33,276,619","1,399,393","0","0","0","1,399,393.17","34,676,011.81","1,399,393","34,676,012",
"6/30/2024 12:00:00 AM","ET0010202","Boku Shenen","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","20,116,393","1,702,401","0","21,818,794","35,515","440","0","0","35,955.22","21,854,748.97","35,955","21,854,749",
"6/30/2024 12:00:00 AM","ET0010203","Mojo","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","31,350,742","888,070","0","32,238,812","6,835","0","0","0","6,835.00","32,245,646.86","6,835","32,245,647",
"6/30/2024 12:00:00 AM","ET0010204","Piassa","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","22,765,044","11,121,332","3,019,741","36,906,117","11,948","0","0","0","11,948.06","36,918,065.14","11,948","36,918,065",
"6/30/2024 12:00:00 AM","ET0010205","Harar","AMHARA BANK SOUTH EAST","ADAMA DISTRICT","40,108,382","2,727,412","0","42,835,794","1,256","0","0","0","1,255.85","42,837,049.49","1,256","42,837,049",
"6/30/2024 12:00:00 AM","ET0010206","DejachWube","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","24,036,376","4,908,387","10,054,658","38,999,420","630","0","0","0","629.91","39,000,050.27","630","39,000,050",
"6/30/2024 12:00:00 AM","ET0010207","Bole Brass","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","26,842,679","5,565,951","2,000,000","34,408,630","36,719","0","0","0","36,719.20","34,445,349.03","36,719","34,445,349",
"6/30/2024 12:00:00 AM","ET0010208","Bole Timhirt Bet","AMHARA BANK SOUTH EAST","","0","0","0","0","0","0","0","0","0.00","0.00","0","0",
"6/30/2024 12:00:00 AM","ET0010209","Shola Gebeya","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","19,326,304","33,078","1,000,000","20,359,382","1,150","0","0","0","1,150.00","20,360,532.16","1,150","20,360,532",
"6/30/2024 12:00:00 AM","ET0010210","Awraris","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","23,299,140","18,258,577","0","41,557,717","50","0","0","0","50.00","41,557,767.21","50","41,557,767",
"6/30/2024 12:00:00 AM","ET0010211","Wollo Sefer","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","16,967,363","546,529","0","17,513,892","5,583","0","0","0","5,583.00","17,519,475.07","5,583","17,519,475",
"6/30/2024 12:00:00 AM","ET0010212","Bulbula Medhanialem","Amhara Bank South West","SOUTH WEST DISTRICT","16,345,525","2,264,074","0","18,609,600","0","0","0","0","0.00","18,609,599.65","0","18,609,600",
"6/30/2024 12:00:00 AM","ET0010213","Enewari","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","30,215,912","1,438,518","0","31,654,430","0","0","0","0","0.00","31,654,430.26","0","31,654,430",
"6/30/2024 12:00:00 AM","ET0010214","Sheno","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","11,465,466","582,484","0","12,047,950","38,585","0","0","0","38,585.00","12,086,535.14","38,585","12,086,535",
"6/30/2024 12:00:00 AM","ET0010215","Fetra","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","14,755,185","0","0","14,755,185","0","0","0","0","0.00","14,755,185.08","0","14,755,185",
"6/30/2024 12:00:00 AM","ET0010216","Rema","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","9,637,819","0","0","9,637,819","0","0","0","0","0.00","9,637,818.81","0","9,637,819",
"6/30/2024 12:00:00 AM","ET0010217","Meragna","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","11,664,336","1,278,561","0","12,942,896","0","0","0","0","0.00","12,942,896.24","0","12,942,896",
"6/30/2024 12:00:00 AM","ET0010218","Ataye","Amhara Bank Northern Region","DESSIE DISTRICT","30,288,425","1,924,255","2,000,000","34,212,680","0","0","0","0","0.00","34,212,679.91","0","34,212,680",
"6/30/2024 12:00:00 AM","ET0010219","Majete","Amhara Bank Northern Region","DESSIE DISTRICT","25,771,014","376,160","0","26,147,174","29,365","0","0","0","29,364.54","26,176,538.23","29,365","26,176,538",
"6/30/2024 12:00:00 AM","ET0010220","Wogeltena","Amhara Bank Northern Region","DESSIE DISTRICT","22,261,731","2,404,770","6,000,000","30,666,501","129,455","0","0","0","129,454.60","30,795,955.55","129,455","30,795,956",
"6/30/2024 12:00:00 AM","ET0010221","Mehal Gebeya","Amhara Bank Northern Region","BAHIR DAR DISTRICT","49,834,603","3,111,691","0","52,946,294","1,969,861","10,590","0","0","1,980,451.49","54,926,745.47","1,980,451","54,926,745",
"6/30/2024 12:00:00 AM","ET0010222","Addisu Michael","Amhara Bank South West","SOUTH WEST DISTRICT","50,631,643","977,596","0","51,609,240","522,368","0","0","0","522,368.00","52,131,607.53","522,368","52,131,608",
"6/30/2024 12:00:00 AM","ET0010223","Alem Bank","Amhara Bank South West","SOUTH WEST DISTRICT","31,129,352","118,663","0","31,248,015","147,740","0","0","0","147,740.00","31,395,755.07","147,740","31,395,755",
"6/30/2024 12:00:00 AM","ET0010224","Kality Gebriel","Amhara Bank South West","SOUTH WEST DISTRICT","53,928,771","5,757,161","0","59,685,932","0","0","0","0","0.00","59,685,932.45","0","59,685,932",
"6/30/2024 12:00:00 AM","ET0010225","Hilal","Amhara Bank South West","SOUTH WEST DISTRICT","4,557,158","1,017,100","0","5,574,258","0","0","0","0","0.00","5,574,258.20","0","5,574,258",
"6/30/2024 12:00:00 AM","ET0010226","Rufael","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","31,471,956","185,106","0","31,657,062","829,456","0","0","0","829,455.66","32,486,517.79","829,456","32,486,518",
"6/30/2024 12:00:00 AM","ET0010227","Pastor Square","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","18,570,425","10,548,982","0","29,119,407","55,005","440","0","0","55,445.20","29,174,852.59","55,445","29,174,853",
"6/30/2024 12:00:00 AM","ET0010228","Dembecha","Amhara Bank Northern Region","BAHIR DAR DISTRICT","34,069,565","2,032,102","0","36,101,668","29,568","0","0","0","29,568.00","36,131,235.63","29,568","36,131,236",
"6/30/2024 12:00:00 AM","ET0010229","Quara","Amhara Bank Northern Region","GONDER DISTRICT","33,686,096","2,161,512","0","35,847,607","177,887","0","0","0","177,887.43","36,025,494.70","177,887","36,025,495",
"6/30/2024 12:00:00 AM","ET0010230","Wogidi","Amhara Bank Northern Region","DESSIE DISTRICT","18,463,201","1,001,473","1,000,000","20,464,674","3,028,991","450","0","0","3,029,440.74","23,494,115.05","3,029,441","23,494,115",
"6/30/2024 12:00:00 AM","ET0010231","Degolo","Amhara Bank Northern Region","DESSIE DISTRICT","34,446,876","3,015,826","0","37,462,703","564,012","0","0","0","564,012.06","38,026,714.61","564,012","38,026,715",
"6/30/2024 12:00:00 AM","ET0010232","Secha","Amhara Bank South West","SOUTH WEST DISTRICT","23,749,287","365,367","4,400,000","28,514,654","279,850","0","0","0","279,850.35","28,794,504.69","279,850","28,794,505",
"6/30/2024 12:00:00 AM","ET0010233","Saris","Amhara Bank South West","SOUTH WEST DISTRICT","32,143,395","2,278,786","1,000,000","35,422,181","11,490","0","0","0","11,490.00","35,433,671.00","11,490","35,433,671",
"6/30/2024 12:00:00 AM","ET0010234","Sebara Babur","Amhara Bank South West","SOUTH WEST DISTRICT","10,216,779","339,790","0","10,556,568","0","0","0","0","0.00","10,556,568.39","0","10,556,568",
"6/30/2024 12:00:00 AM","ET0010235","Gambela","Amhara Bank South West","SOUTH WEST DISTRICT","33,626,310","1,385,262","0","35,011,572","75","190","0","0","265.00","35,011,837.12","265","35,011,837",
"6/30/2024 12:00:00 AM","ET0010236","Chilot Adebabay","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","36,360,503","975,753","5,000,000","42,336,256","10,480","0","0","0","10,480.00","42,346,736.33","10,480","42,346,736",
"6/30/2024 12:00:00 AM","ET0010237","Atana Tera","Amhara Bank South West","SOUTH WEST DISTRICT","30,591,327","727,572","0","31,318,899","27,435","40,806","0","0","68,241.00","31,387,139.96","68,241","31,387,140",
"6/30/2024 12:00:00 AM","ET0010238","Addis Kidam","Amhara Bank Northern Region","BAHIR DAR DISTRICT","13,829,961","5,427,846","0","19,257,807","0","0","0","0","0.00","19,257,806.79","0","19,257,807",
"6/30/2024 12:00:00 AM","ET0010239","Nigus Sahle Silassie","AMHARA BANK SOUTH EAST","SOUTH EAST DISTRICT","31,918,209","436,928","0","32,355,137","24,610","0","0","0","24,610.00","32,379,746.91","24,610","32,379,747",
"6/30/2024 12:00:00 AM","ET0010240","Dargie","Amhara Bank South West","SOUTH WEST DISTRICT","16,580,353","50","0","16,580,403","0","0","0","0","0.00","16,580,402.74","0","16,580,403",
